REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM ,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,K27,,3,2018,0.3,MIN,0.56,1.37,4.5,83,0.8,6.2,97,85,50,24,102,68,75,49,49,73,31,,,,0.2,"Vegetables, other",0, 80-100,30,50,0,0,0,0,0,0,,6,Sweetpotato,0, 60-90,0,0,0,0,0,0.5,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R01,,3,2018,0.3,MIN,0.6,1.28,6.1,84,1,6.1,50,155,50,21,74,52,52,68,68,82,38,,,,0.2,Soybean,0,0,30,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,110,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R03,,0,0,0,MIN,0.51,1.29,4.9,75,1.2,5.7,82,152,45,15,70,52,52,81,81,63,36,,,,0.2,Soybean,0.4,0,0,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,50,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R05,,0,0,0,MIN,0.66,1.29,4.9,78,1.1,5.9,36,132,45,19,64,48,48,89,89,34,63,,,,0.3,Soybean,0,0,50,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,150,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R06,,3,2018,0.5,MIN,0.36,1.29,4.6,77,1.1,5.8,70,134,42,20,62,47,47,61,61,55,39,,,,0.2,Soybean,0,0,0,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,70,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R08,,3,2018,0.4,MIN,0.36,1.32,4.7,83,0.8,6.1,76,143,47,21,62,46,46,48,48,44,37,,,,0.2,Soybean,0,0,0,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,60,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R09,,0,0,0,MIN,1.08,1.24,7.6,87,1,6.2,74,142,55,23,42,32,32,47,47,54,61,,,,0.1,Soybean,0,0,0,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,60,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R10,,0,0,0,MIN,0.56,1.33,4.7,79,1,5.9,63,108,50,18,63,48,48,58,58,35,34,,,,0.2,Soybean,0,0,0,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,80,20,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R11,,0,0,0,MIN,0.56,1.27,4.9,72,1.4,5.6,41,129,42,17,49,39,39,54,54,40,38,,,,0.2,Soybean,0.6,0,40,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,130,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R12,,0,0,0,MIN,0.81,1.3,5.5,83,0.9,6.1,60,120,53,19,48,38,38,44,44,59,38,,,,0.2,Soybean,0,0,10,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,90,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R13,,0,0,0,MIN,1.43,1.29,7.6,89,0.8,6.5,104,130,56,25,71,45,45,109,109,69,52,,,,0.3,Soybean,0,0,0,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,20,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R14,,0,0,0,MIN,0.6,1.31,5,80,1,6,100,120,52,16,71,53,53,72,72,52,45,,,,0.3,Soybean,0,0,0,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,30,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R15,,3,2018,0.6,MIN,0.76,1.27,4.9,82,0.9,6,74,122,48,22,36,31,31,42,42,43,40,,,,0.2,Cucumber,0, 80-140,60,0,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R16,,3,2018,0.5,MIN,0.97,1.29,5.2,81,1,6,102,108,50,20,52,41,41,65,65,48,41,,,,0.3,Cucumber,0, 80-140,30,20,0,0,0,0,0,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R17,,0,0,0,MIN,1.31,1.31,5.4,75,1.4,5.7,130,146,46,15,69,51,51,42,42,47,37,,,,0.2,"Vegetables, other",0.5, 80-100,0,0,0,0,0,0,0,0,,6,"Vegetables, other",0, 80-100,0,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R18,,0,0,0,MIN,1.31,1.29,7,86,1,6.1,133,161,55,20,82,57,57,51,51,52,57,,,,0.3,"Vegetables, other",0, 80-100,0,0,0,0,0,0,0,0,,6,"Vegetables, other",0, 80-100,0,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R19,,0,0,0,MIN,2.76,1.3,8.3,78,1.8,5.9,117,128,50,20,60,46,46,85,85,58,50,,,,0.2,Cucumber,0.3, 80-140,20,0,0,0,0,0,0,0,,6,"Vegetables, other",0, 80-100,10,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R20,,0,0,0,MIN,2.22,1.26,7.5,80,1.5,5.9,123,141,51,20,51,41,41,66,66,50,35,,,,0.2,Cucumber,0, 80-140,10,0,0,0,0,0,0,0,,6,"Vegetables, other",0, 80-100,0,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R21,,0,0,0,MIN,2.01,1.29,7.5,82,1.3,6.1,126,133,54,20,70,51,51,103,103,61,41,,,,0.2,"Vegetables, other",0, 80-100,0,0,0,0,0,0,0,0,,6,"Vegetables, other",0, 80-100,0,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,R22,,0,0,0,MIN,1.25,1.26,6,83,1,6,108,116,53,19,66,50,50,78,78,54,38,,,,0.2,"Vegetables, other",0, 80-100,20,10,0,0,0,0,0,0,,6,"Vegetables, other",0, 80-100,20,10,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,S01,,0,0,0,MIN,1.08,1.25,5.9,78,1.3,5.9,87,98,49,21,36,32,32,70,70,24,41,,,,0.2,Soybean,0,0,0,0,0,0,2,0,0,0,,3,"Vegetables, other",0, 80-100,40,30,0,,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,S02,,0,0,0,MIN,1.14,1.25,7.4,84,1.2,6.1,68,104,53,24,37,38,31,139,139,22,49,,,,0.2,Sweetpotato,0, 60-90,0,0,0,0,$,0,0.5,0,,6,Soybean,0,0,0,0,0,2,0,0,0,,3,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,S03,,0,0,0,MIN,1.02,1.21,8.4,89,0.9,6.4,90,108,60,22,66,50,43,102,102,28,41,,,,0.2,Sweetpotato,0, 60-90,0,0,0,0,0,0,0.5,0,,6,Soybean,0,0,0,0,0,0,0,0,0,,3,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,S04,,3,2018,1.6,MIN,1.55,1.14,7.9,80,1.6,6,64,120,48,25,37,32,32,104,104,29,50,,,,0.2,Soybean,0,0,0,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,80,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023898,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,S05,,0,0,0,MIN,2.01,1.14,8.8,79,1.8,5.9,101,116,50,23,41,35,35,113,113,19,44,,,,0.2,Soybean,0.3,0,0,0,0,0,2,0,0,0,,3,"Vegetables, other",0, 80-100,20,10,0,,0,0,0,,6,,,,,,,2/12/2019
