REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM ,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,FA,,0,0,0,MIN,0.22,1.31,2.9,81,0.6,6.3,58,24,53,24,77,58,,64,64,30,21,,,,0.1,Sweetpotato,0, 60-90,20,150,0,25,0,0,0.5,0,,6,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,FB,,0,0,0,MIN,0.13,1.26,4.3,78,1,5.8,12,45,45,27,84,67,,42,42,25,42,,,,0.1,Sweetpotato,0.3, 60-90,150,80,0,0,$,0,0.5,0,,6,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,GA,,0,0,0,MIN,0.46,1.32,3.8,73,1,5.9,239,44,52,15,130,95,,138,138,49,28,,,,0.1,Sweetpotato,0, 60-90,0,80,0,0,0,0,0.5,0,,6,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,GB,,0,0,0,MIN,0.22,1.23,3.9,69,1.2,5.7,35,51,41,21,82,66,,46,46,31,37,,,,0.1,Sweetpotato,0.4, 60-90,80,60,0,0,0,0,0.5,0,,6,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,HA,,0,0,0,MIN,0.66,1.29,4.2,73,1.1,5.9,280,60,49,17,94,73,,108,108,56,42,,,,0.1,Sweetpotato,0, 60-90,0,30,0,0,0,0,0.5,0,,6,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,HB,,0,0,0,MIN,0.36,1.29,3.2,75,0.8,5.8,278,44,49,19,103,79,,74,74,63,32,,,,0.1,Sweetpotato,0, 60-90,0,80,0,0,0,0,0.5,0,,6,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,HC,,0,0,0,MIN,0.41,1.28,4.4,83,0.8,6.2,264,58,55,21,86,66,,57,57,54,30,,,,0.1,Sweetpotato,0, 60-90,0,40,0,0,0,0,0.5,0,,6,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,HD,,0,0,0,MIN,0.36,1.27,4.2,83,0.7,6.1,252,51,56,20,89,69,,49,49,51,32,,,,0.2,Sweetpotato,0, 60-90,0,60,0,0,0,0,0.5,0,,6,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,HE,,0,0,0,MIN,0.13,1.27,3.4,88,0.4,6.4,45,51,51,30,89,64,,27,27,22,29,,,,0.2,Sweetpotato,0, 60-90,50,60,0,0,$,0,0.5,0,,6,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,IA,,0,0,0,MIN,0.18,1.4,2.7,70,0.8,5.7,195,41,49,14,109,75,,85,85,40,21,,,,0.1,Soybean,0.3,0,0,60,0,25,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,IB,,0,0,0,MIN,0.46,1.27,3.6,71,1,5.6,158,58,48,15,246,158,,137,137,118,36,,,,0.2,Soybean,0.4,0,0,30,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,IC,,0,0,0,MIN,0.18,1.39,2.3,60,0.9,5.3,143,21,42,13,114,78,,118,118,50,22,,,,0.1,Soybean,0.5,0,0,100,0,25,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,ID,,0,0,0,MIN,0.32,1.21,3.2,54,1.4,5,91,59,32,13,227,146,,134,134,49,35,,,,0.1,Soybean,0.9,0,0,30,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K1,,0,0,0,MIN,1.8,1.11,7.8,76,1.8,5.5,80,114,53,16,153,109,,67,67,41,34,,,,0.1,"Corn, grain",0.8,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K2,,0,0,0,MIN,0.97,1.16,4.8,66,1.6,5.3,46,89,45,12,196,135,,123,123,35,48,,,,0.1,"Corn, grain",0.9,120 - 160,30,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K3,,0,0,0,MIN,1.14,1.21,5.1,70,1.5,5.4,59,89,49,12,174,121,,136,136,60,40,,,,0.1,"Corn, grain",0.8,120 - 160,10,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K4,,0,0,0,MIN,1.43,1.17,5.8,70,1.8,5.4,55,73,50,13,229,154,,170,170,62,28,,,,0.1,"Corn, grain",0.9,120 - 160,20,10,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K5,,0,0,0,MIN,1.25,1.16,6.3,78,1.4,5.6,53,103,54,16,228,154,,110,110,58,29,,,,0.1,"Corn, grain",0.6,120 - 160,20,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K6,,0,0,0,MIN,1.43,1.12,6.5,80,1.3,5.8,55,97,54,18,111,84,,112,112,39,34,,,,0.1,"Corn, grain",0.3,120 - 160,20,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K7,,0,0,0,MIN,1.37,1.15,8.1,92,0.6,6.6,39,66,63,25,137,91,,78,78,44,27,,,,0.1,"Corn, grain",0,120 - 160,50,20,0,0,0,0,0,pH$,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K8,,0,0,0,MIN,1.55,1.16,7.1,80,1.4,5.7,71,80,57,17,159,112,,111,111,55,25,,,,0.1,"Corn, grain",0.5,120 - 160,0,0,0,20,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K9,,0,0,0,MIN,2.44,1.15,5.1,53,2.4,5.1,78,79,38,8,200,137,,140,140,60,38,,,,0.1,"Corn, grain",1.4,120 - 160,0,0,25,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K10,,0,0,0,MIN,1.61,1.18,6.8,80,1.4,5.9,73,98,54,18,178,124,,138,138,47,32,,,,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K11,,0,0,0,MIN,1.25,1.18,5.8,70,1.7,5.4,87,101,49,13,203,139,,143,143,43,37,,,,0.1,"Corn, grain",0.9,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K12,,0,0,0,M-O,4.09,0.96,10.9,75,2.7,5.6,103,227,45,20,91,78,,82,103,40,41,,,,0.2,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K13,,0,0,0,MIN,1.74,1.16,8.1,82,1.5,5.9,69,105,56,19,159,112,,94,94,56,39,,,,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K14,,0,0,0,MIN,1.74,1.16,7.8,82,1.4,5.9,51,93,57,18,103,79,,95,95,46,36,,,,0.1,"Corn, grain",0,120 - 160,20,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K15,,0,0,0,MIN,1.87,1.13,7.5,79,1.6,5.9,56,73,58,16,142,102,,140,140,55,47,,,,0.2,"Corn, grain",0,120 - 160,10,10,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K101,,0,0,0,MIN,0.51,1.2,4.7,62,1.8,5.1,132,98,38,13,122,90,,92,92,47,61,,,,0.1,"Corn, grain",1.1,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K102,,0,0,0,MIN,0.86,1.15,5.3,70,1.6,5.4,101,83,48,15,117,87,,108,108,60,39,,,,0.1,"Corn, grain",0.8,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K103,,0,0,0,MIN,1.25,1.19,6.3,79,1.3,5.8,68,63,57,17,119,88,,112,112,43,25,,,,0.1,"Corn, grain",0.3,120 - 160,0,20,0,20,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,K104,,0,0,0,MIN,1.19,1.24,5.2,71,1.5,5.5,37,68,52,13,90,71,,79,79,47,30,,,,0.1,"Corn, grain",0.7,120 - 160,50,20,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,M1,,0,0,0,MIN,2.08,1.13,7.3,76,1.7,5.7,250,106,57,12,161,114,,101,101,76,47,,,,0.1,"Corn, grain",0.6,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,M2,,0,0,0,MIN,1.67,1.16,8,82,1.4,6,314,85,64,13,173,121,,291,291,75,48,,,,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,M3,,0,0,0,MIN,1.67,1.19,6.4,81,1.2,6.1,110,71,60,15,217,146,,50,50,42,46,,,,0.2,"Corn, grain",0,120 - 160,0,10,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,N1,,0,0,0,MIN,1.61,1.16,6.1,73,1.6,5.7,235,89,51,15,96,75,,138,138,45,44,,,,0.2,"Corn, grain",0.5,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,N2,,0,0,0,MIN,1.67,1.15,6.5,71,1.9,5.5,199,99,52,12,109,82,,305,305,98,41,,,,0.2,"Corn, grain",0.9,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,N3,,0,0,0,MIN,1.87,1.15,7,83,1.2,6.2,126,98,59,17,145,102,,126,126,53,38,,,,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,N4,,0,0,0,M-O,3.77,1.07,7.4,64,2.6,5.4,105,115,46,11,117,95,,112,140,36,46,,,,0.2,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,N5,,0,0,0,MIN,2.01,1.18,7.1,79,1.5,5.9,188,79,57,16,93,73,,208,208,44,44,,,,0.2,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,N6,,0,0,0,MIN,1.87,1.17,7.1,83,1.2,6.1,179,71,63,16,93,71,,246,246,51,44,,,,0.1,"Corn, grain",0,120 - 160,0,10,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,N7,,0,0,0,MIN,2.01,1.14,9.9,87,1.3,6,407,98,70,12,213,144,,1561,1561,381,43,,,,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,N8,,0,0,0,M-O,4.2,1.02,9.2,67,3,5.3,531,175,48,10,89,78,,335,419,49,50,,,,0.1,"Corn, grain",0.5,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
SL023904,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,RESSTATION,,Lenoir,N9,,0,0,0,MIN,2.92,1.13,7.3,75,1.8,5.6,137,86,54,15,132,96,,140,140,52,45,,,,0.1,"Corn, grain",0.7,120 - 160,0,0,0,0,0,0,0,0,,3,,0,,,,,,,,,,,,,,,,,2/12/2019
