REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM ,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date
SL023900,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,RESSTATION,,Sampson,F06,,0,0,0,MIN,0.13,1.45,2.3,82,0.4,6.1,152,27,57,19,81,65,65,152,152,72,23,,,,0.1,Sweetpotato,0, 60-90,0,140,0,25,0,0,0.5,0,,6,Sweetpotato,0, 60-90,0,140,0,0,0,0.5,0,,6,,,,,,,2/12/2019
SL023900,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,RESSTATION,,Sampson,N24,,3,2018,0.5,MIN,0.36,1.26,3.5,59,1.4,5.2,103,20,34,22,27,33,33,131,131,39,34,,,,0.1,"Grape, M",0.7,Note 18,0,110,0,0,0,0,0.5,0,,18,"Grape, M",0,Note 18,0,110,0,0,0,0.5,0,,18,,,,,,,2/12/2019
SL023900,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,RESSTATION,,Sampson,R02,,0,0,0,MIN,0.51,1.24,5.5,78,1.2,5.8,75,143,48,17,60,46,46,37,37,52,28,,,,0.1,Soybean,0.3,0,0,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,60,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023900,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,RESSTATION,,Sampson,R04,,0,0,0,MIN,0.66,1.26,5.1,79,1,5.8,65,131,48,19,49,39,39,28,28,38,38,,,,0.1,Soybean,0.3,0,0,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,80,0,0,0,0,0,0,,6,,,,,,,2/12/2019
SL023900,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,RESSTATION,,Sampson,R07,,3,2018,0.5,MIN,0.6,1.23,5.4,74,1.4,5.6,77,157,43,16,68,51,51,70,70,63,28,,,,0.1,Soybean,0.5,0,0,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,60,0,0,0,0,0,0,,6,,,,,,,2/12/2019
