REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM ,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,G12,,0,0,0,MIN,0.13,1.4,2.8,76,0.7,5.9,128,47,49,19,79,57,,112,112,44,18,,,,0.1,"Tobacco, flue-cured",0, 50-80,0,100,0,25,0,0,0,0,,1,"Hardwood, M",0, 80-120,0,0,0,0,0,,,,11,,,,,,,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,H02,,0,0,0,MIN,0.13,1.47,1.8,71,0.5,5.9,167,25,48,16,115,79,79,126,126,77,15,,,,0.1,Soybean,0,0,0,90,0,25,0,0,0,0,,3,Small Grain (SG),0, 80-100,0,90,0,0,0,0,0,,3,,,,,,,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,H03,,0,0,0,MIN,0.13,1.49,1.7,62,0.6,5.5,158,34,38,14,99,69,69,83,83,55,16,,,,0,Soybean,0.3,0,0,70,25,25,0,0,0,0,,3,Small Grain (SG),0, 80-100,0,70,$,0,0,0,0,,3,,,,,,,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,M01,,0,0,0,MIN,0.22,1.5,1.9,69,0.6,5.7,212,24,46,17,83,67,60,337,337,63,14,,,,0.1,Sweetpotato,0, 60-90,0,150,0,25,0,0,0.5,0,,6,"Vegetables, other",0, 80-100,0,180,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,M02,,3,2018,0.4,MIN,0.36,1.43,2.6,65,0.9,5.7,219,53,40,15,113,85,78,133,133,84,18,,,,0.1,Sweetpotato,0.3, 60-90,0,50,0,25,0,0,0.5,0,,6,"Vegetables, other",0, 80-100,0,110,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,M03,,0,0,0,MIN,0.18,1.39,2.2,66,0.8,5.6,148,66,35,17,74,61,54,135,135,51,23,,,,0.1,Sweetpotato,0.3, 60-90,0,20,0,25,0,0,0.5,0,,6,"Vegetables, other",0, 80-100,0,80,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,M04,,0,0,0,MIN,0.46,1.42,2.7,66,0.9,5.6,177,55,42,14,95,74,67,135,135,82,19,,,,0.1,Sweetpotato,0.4, 60-90,0,50,0,25,0,0,0.5,0,,6,"Vegetables, other",0, 80-100,0,100,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,M05,,0,0,0,MIN,0.18,1.41,2,66,0.7,5.6,120,59,37,14,77,63,56,85,85,51,16,,,,0.1,Sweetpotato,0.3, 60-90,0,40,0,25,0,0,0.5,0,,6,"Vegetables, other",0, 80-100,0,90,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,M06,,0,0,0,MIN,0.32,1.41,2.2,58,0.9,5.4,204,44,37,12,74,61,54,115,115,72,18,,,,0.1,Sweetpotato,0.5, 60-90,0,80,0,25,0,0,0.5,0,,6,"Vegetables, other",0, 80-100,0,130,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,M07,,0,0,0,MIN,0.22,1.24,3,71,0.9,5.6,90,78,40,18,62,54,47,37,37,46,23,,,,0.1,Sweetpotato,0.4, 60-90,0,0,0,20,0,0,0.5,0,,6,"Vegetables, other",0, 80-100,40,60,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,P02,,2,2018,0.5,MIN,0.18,1.36,2.4,75,0.6,5.9,99,38,44,24,52,48,41,30,30,35,16,,,,0.1,"Corn, grain",0,120 - 160,0,60,0,25,0,0,0,0,,3,"Vegetables, other",0, 80-100,30,140,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,P03,,2,2018,0.4,MIN,0.32,1.33,3.1,77,0.7,6,123,70,45,21,73,61,54,56,56,49,19,,,,0.1,"Corn, grain",0,120 - 160,0,10,0,25,0,0,0,0,,3,"Vegetables, other",0, 80-100,0,70,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,P04,,0,0,0,MIN,0.27,1.36,2.8,74,0.7,5.9,130,73,42,19,71,53,60,49,49,54,18,,,,0.1,"Vegetables, other",0, 80-100,0,70,0,25,0,0,0,0,,6,"Corn, grain",0,120 - 160,0,10,0,0,0,0,0,,3,,,,,,,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,P05,,2,2018,0.4,MIN,0.22,1.29,3.9,80,0.8,6,51,98,43,24,51,47,40,34,34,38,29,,,,0,"Corn, grain",0,120 - 160,20,0,0,0,0,0,0,0,,3,"Vegetables, other",0, 80-100,110,30,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023895,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,P06,,2,2018,0.5,MIN,0.18,1.24,4.1,80,0.8,6,38,105,43,24,44,36,43,30,30,35,37,,,,0,"Vegetables, other",0, 80-100,140,20,0,0,0,0,0,0,,6,"Corn, grain",0,120 - 160,50,0,0,0,0,0,0,,3,,,,,,,2/13/2019
