REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM ,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C51,,0,0,0,MIN,1.67,1.21,6.6,69,2,5.4,71,145,46,12,77,63,,123,123,50,59,,,,0.1,"Corn, grain",1,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C52,,0,0,0,MIN,1.49,1.22,6.1,70,1.8,5.4,103,135,48,11,69,58,,117,117,50,57,,,,0.1,"Corn, grain",0.9,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C53,,0,0,0,MIN,2.22,1.11,7.7,75,2,5.7,63,163,51,13,54,49,,114,114,52,53,,,,0.1,"Corn, grain",0.7,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C54,,0,0,0,MIN,1.43,1.28,5.4,74,1.4,6,64,71,54,14,58,52,,140,140,54,63,,,,0.1,"Corn, grain",0,120 - 160,0,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C55,,0,0,0,MIN,1.67,1.38,4.4,58,1.9,5.6,74,68,40,10,57,51,,150,150,67,61,,,,0.1,"Corn, grain",0.8,120 - 160,0,20,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C56,,0,0,0,MIN,2.29,1.15,8.7,76,2.1,5.6,98,170,51,15,67,57,,79,79,38,51,,,,0.1,"Corn, grain",0.8,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C57,,0,0,0,MIN,1.8,1.2,7.7,75,2,5.5,109,165,49,15,80,65,,62,62,32,64,,,,0.1,"Corn, grain",0.9,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C58,,0,0,0,MIN,1.08,1.2,7.4,81,1.4,5.8,75,139,54,17,61,54,,85,85,42,55,,,,0.1,"Corn, grain",0.4,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C59,,0,0,0,MIN,1.31,1.18,6.7,73,1.8,5.4,58,144,48,14,74,61,,95,95,55,61,,,,0.1,"Corn, grain",0.9,120 - 160,10,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C510,,0,0,0,MIN,1.94,1.19,7.9,79,1.6,5.9,60,124,57,15,54,49,,174,174,61,51,,,,0.1,"Corn, grain",0,120 - 160,10,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C511,,0,0,0,MIN,1.74,1.16,7.1,74,1.9,5.5,117,136,51,13,70,59,,136,136,91,64,,,,0.1,"Corn, grain",0.9,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C512,,0,0,0,MIN,0.92,1.25,5.1,74,1.3,5.7,56,100,50,15,67,57,,132,132,40,56,,,,0.1,"Corn, grain",0.4,120 - 160,10,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C513,,0,0,0,MIN,1.31,1.25,5.5,68,1.7,5.6,92,91,47,13,72,60,,80,80,22,47,,,,0.1,"Corn, grain",0.7,120 - 160,0,0,0,0,2,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C101,,0,0,0,MIN,0.56,1.37,4.1,63,1.5,5.3,172,60,42,13,93,73,,157,157,77,52,,,,0.1,"Corn, grain",0.8,120 - 160,0,30,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C102,,0,0,0,MIN,0.36,1.39,4.7,81,0.9,6.2,128,45,52,23,105,78,,115,115,41,39,,,,0.1,"Corn, grain",0,120 - 160,0,50,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C103,,0,0,0,MIN,0.27,1.5,3.1,63,1.2,5.6,113,29,42,16,112,84,,146,146,60,28,,,,0.1,"Corn, grain",0.5,120 - 160,0,80,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,C104,,0,0,0,MIN,1.87,1.14,6.1,67,2,5.6,86,70,47,14,84,67,,158,158,88,70,,,,0.1,"Corn, grain",0.8,120 - 160,0,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,F11,,0,0,0,MIN,0.51,1.29,3.6,59,1.5,5.3,138,72,37,12,60,53,,59,59,32,53,,,,0.1,"Corn, grain",0.8,120 - 160,0,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,F12,,0,0,0,MIN,1.19,1.25,5.5,69,1.7,5.5,163,84,49,12,57,51,,78,78,33,46,,,,0.1,"Corn, grain",0.8,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,F13,,0,0,0,MIN,1.8,1.2,6.7,74,1.7,5.7,119,93,54,14,62,54,,68,68,28,47,,,,0.1,"Corn, grain",0.6,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,F14,,0,0,0,MIN,1.55,1.16,6.8,73,1.8,5.6,141,133,49,15,56,51,,40,40,25,50,,,,0.1,"Corn, grain",0.7,120 - 160,0,0,0,0,2,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,F31,,0,0,0,MIN,1.87,1.15,7.3,79,1.5,5.9,158,127,53,18,24,24,,71,71,27,55,,,,0.1,Soybean,0,0,0,0,0,0,0,0,0,10,,3,,,,,,,,,,0,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,F32,,0,0,0,M-O,4.2,1.12,8.7,63,3.2,5.4,148,121,42,14,18,28,,40,50,28,50,,,,0.1,Soybean,0.3,0,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,F33,,0,0,0,M-O,4.95,1.17,7.6,45,4.2,4.9,123,101,32,6,28,34,,49,61,23,52,,,,0.1,Soybean,1.5,0,0,0,25,0,4,0,0,0,,3,,,,,,,,,,,,,,,,,,,10/5/2017
SL006155,Caswell Research Farm,2415 W Vernon Ave,,Kinston,NC,28504,NCDA CASWELL RESEARCH FARM,,Lenoir,F34,,0,0,0,MIN,1.67,1.17,6.8,73,1.8,5.8,135,124,48,16,21,23,,62,62,25,58,,,,0.1,Soybean,0.5,0,0,0,0,0,2,0,0,10,,3,,,,,,,,,,0,,,,,,,,,10/5/2017
