REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM ,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,CB,,0,0,0,MIN,0.6,1.32,4.8,76,1.1,5.9,255,89,49,18,86,69,,81,81,50,37,,,,0.2,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,CC,,0,0,0,MIN,0.32,1.37,3.9,84,0.6,6.2,230,65,55,20,112,81,,88,88,51,31,,,,0.2,"Corn, grain",0,120 - 160,0,20,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,CD,,0,0,0,MIN,0.51,1.31,4.1,77,1,5.9,200,72,50,18,139,100,,91,91,64,35,,,,0.2,"Corn, grain",0,120 - 160,0,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,CE,,0,0,0,MIN,0.22,1.34,3.9,79,0.8,5.8,86,53,53,20,101,78,,87,87,102,28,,,,0.2,"Corn, grain",0,120 - 160,0,40,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,CF,,0,0,0,MIN,0.36,1.26,4.1,75,1,5.8,138,57,49,18,160,113,,108,108,51,24,,,,0.1,"Corn, grain",0.3,120 - 160,0,30,0,20,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,DA,,0,0,0,MIN,0.27,1.35,3.1,67,1,5.5,98,39,42,19,118,88,,171,171,57,34,,,,0.2,"Corn, grain",0.5,120 - 160,0,60,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,DB,,0,0,0,MIN,0.27,1.36,3.2,68,1,5.5,97,36,43,20,109,82,,158,158,60,34,,,,0.2,"Corn, grain",0.5,120 - 160,0,70,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,DC,,0,0,0,MIN,0.27,1.36,3.3,67,1.1,5.4,104,41,42,18,98,76,,153,153,63,33,,,,0.2,"Corn, grain",0.6,120 - 160,0,60,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,EA,,0,0,0,MIN,0.41,1.21,4.7,71,1.4,5.4,121,60,48,17,139,100,,152,152,75,43,,,,0.2,"Corn, grain",0.7,120 - 160,0,30,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,EB,,0,0,0,MIN,0.36,1.25,4.6,66,1.6,5.4,91,63,42,17,158,112,,148,148,70,43,,,,0.2,"Corn, grain",0.8,120 - 160,0,20,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,IA,,0,0,0,MIN,0.18,1.45,3,75,0.8,5.9,112,45,49,18,75,55,,54,54,31,22,,,,0.2,"Vegetables, other",0, 80-100,10,120,0,25,0,0,0,0,,6,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,IB,,0,0,0,MIN,0.76,1.37,4.4,65,1.5,5.5,227,56,44,15,64,48,,58,58,40,33,,,,0.2,"Vegetables, other",0.7, 80-100,0,100,0,0,0,0,0,0,,6,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,IC,,0,0,0,MIN,0.32,1.33,3.2,58,1.3,5.3,108,49,37,14,131,89,,123,123,53,30,,,,0.2,"Vegetables, other",0.7, 80-100,20,110,0,0,0,0,0,0,,6,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,ID,,0,0,0,MIN,0.27,1.33,3.3,60,1.3,5.3,103,52,38,15,133,90,,123,123,53,30,,,,0.1,"Vegetables, other",0.7, 80-100,20,110,0,0,0,0,0,0,,6,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,JA,,0,0,0,MIN,0.76,1.28,5.3,76,1.3,5.9,125,87,52,16,103,79,,127,127,61,40,,,,0.2,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,JB,,0,0,0,MIN,0.81,1.25,5,71,1.4,5.8,121,97,45,16,98,76,,89,89,47,39,,,,0.1,"Corn, grain",0.4,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,JC,,0,0,0,MIN,1.14,1.26,5.7,69,1.8,5.7,219,99,47,13,91,72,,67,67,54,47,,,,0.2,"Corn, grain",0.6,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,JD,,0,0,0,MIN,0.6,1.37,4.4,68,1.4,5.7,278,95,43,14,105,73,,57,57,57,43,,,,0.2,"Vegetables, other",0.5, 80-100,0,30,0,0,0,0,0,0,,6,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,JE,,0,0,0,MIN,0.27,1.31,4.9,83,0.8,6.2,85,75,52,24,113,83,,66,66,40,34,,,,0.2,"Corn, grain",0,120 - 160,0,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,JF,,0,0,0,MIN,0.13,1.39,3.3,80,0.6,6.1,94,50,52,21,87,68,,44,44,39,23,,,,0.2,"Corn, grain",0,120 - 160,0,40,0,25,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,JG,,0,0,0,MIN,0.41,1.35,4.9,81,1,6.2,217,77,53,19,76,60,,54,54,38,35,,,,0.2,"Corn, grain",0,120 - 160,0,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,JH,,0,0,0,MIN,0.6,1.32,5,73,1.4,5.7,189,83,48,16,118,88,,91,91,43,46,,,,0.2,"Corn, grain",0.5,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K1,,0,0,0,MIN,1.31,1.14,8.1,86,1.1,6.1,41,77,60,21,84,66,,63,63,42,41,,,,0.2,"Corn, grain",0,120 - 160,40,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K2,,0,0,0,MIN,1.02,1.23,6.6,82,1.2,5.9,56,85,57,19,122,90,,131,131,42,45,,,,0.2,"Corn, grain",0,120 - 160,10,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K3,,0,0,0,MIN,1.49,1.21,6.6,75,1.7,5.6,87,116,51,15,208,142,,128,128,74,53,,,,0.2,"Corn, grain",0.7,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K4,,0,0,0,MIN,1.49,1.24,7.5,86,1.1,6.1,66,112,59,19,173,119,,172,172,69,71,,,,0.2,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K5,,0,0,0,MIN,1.43,1.2,7.1,82,1.2,6,61,97,56,20,92,72,,93,93,48,40,,,,0.2,"Corn, grain",0,120 - 160,10,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K6,,0,0,0,MIN,1.67,1.19,7.9,85,1.2,6.1,65,78,58,22,74,59,,120,120,46,38,,,,0.2,"Corn, grain",0,120 - 160,0,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K7,,0,0,0,MIN,1.25,1.24,5.9,74,1.5,5.6,39,87,51,16,61,54,,101,101,38,36,,,,0.1,"Corn, grain",0.6,120 - 160,50,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K8,,0,0,0,MIN,1.43,1.21,7.8,87,1,6.2,68,77,59,23,89,67,,164,164,73,32,,,,0.2,"Corn, grain",0,120 - 160,0,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K9,,0,0,0,M-O,3.57,1.12,8.2,64,3,5.3,107,173,40,14,120,97,,156,195,67,53,,,,0.2,"Corn, grain",0.5,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K10,,0,0,0,MIN,1.19,1.23,5.4,71,1.6,5.4,77,99,50,12,190,131,,159,159,80,50,,,,0.2,"Corn, grain",0.8,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K11,,0,0,0,MIN,1.19,1.24,6.5,82,1.2,5.9,67,86,57,18,135,98,,143,143,43,41,,,,0.2,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K12,,0,0,0,MIN,1.55,1.17,7.1,79,1.5,5.7,65,82,56,17,129,94,,105,105,53,42,,,,0.2,"Corn, grain",0.5,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K13,,0,0,0,MIN,1.55,1.2,7,80,1.4,5.8,61,76,57,17,115,86,,98,98,41,37,,,,0.2,"Corn, grain",0.4,120 - 160,10,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K14,,0,0,0,MIN,1.87,1.2,7,78,1.6,5.9,48,71,56,17,85,68,,97,97,48,45,,,,0.2,"Corn, grain",0,120 - 160,30,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K15,,0,0,0,MIN,1.94,1.18,7,78,1.6,5.9,48,68,56,17,83,67,,94,94,47,41,,,,0.1,"Corn, grain",0,120 - 160,30,20,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K101,,0,0,0,MIN,0.46,1.24,4.9,80,1,6,139,88,50,21,76,63,,72,72,31,40,,,,0.1,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K102,,0,0,0,MIN,0.86,1.21,6.1,78,1.3,5.8,103,103,51,19,61,54,,85,85,43,48,,,,0.1,"Corn, grain",0.3,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K103,,0,0,0,MIN,0.97,1.22,6.1,83,1,5.9,73,90,55,20,112,84,,105,105,39,45,,,,0.2,"Corn, grain",0,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,K104,,0,0,0,MIN,1.14,1.29,6.4,88,0.8,6.4,40,69,60,23,67,52,,81,81,58,31,,,,0.2,"Corn, grain",0,120 - 160,40,20,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,L1,,0,0,0,MIN,1.67,1.27,7.7,78,1.7,5.8,354,81,61,11,96,75,,167,167,51,62,,,,0.2,"Corn, grain",0.4,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,L2,,0,0,0,MIN,1.55,1.23,6.7,75,1.6,5.7,103,85,54,15,112,84,,94,94,66,57,,,,0.2,"Corn, grain",0.5,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,L3,,0,0,0,MIN,1.55,1.26,6,73,1.6,5.5,106,84,53,14,140,101,,93,93,71,39,,,,0.2,"Corn, grain",0.7,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,L4,,0,0,0,MIN,1.25,1.24,5.6,74,1.4,5.6,126,77,54,14,114,85,,99,99,29,38,,,,0.2,"Corn, grain",0.6,120 - 160,0,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,L5,,0,0,0,MIN,1.14,1.21,5.3,66,1.8,5.5,119,118,43,12,112,84,,101,101,66,51,,,,0.2,"Corn, grain",0.8,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,L6,,0,0,0,MIN,0.81,1.23,5.3,74,1.4,5.7,86,95,49,16,87,69,,87,87,31,49,,,,0.2,"Corn, grain",0.5,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,LC31,,0,0,0,MIN,0.36,1.28,4.4,80,0.9,6,36,75,52,19,75,62,,45,45,39,28,,,,0.1,"Corn, grain",0,120 - 160,50,10,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,LC32,,0,0,0,MIN,1.31,1.16,6.3,70,1.9,5.5,129,105,47,14,84,67,,129,129,64,45,,,,0.1,"Corn, grain",0.9,120 - 160,0,0,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,LC33,,0,0,0,MIN,0.71,1.29,5.2,81,1,6.2,46,52,53,24,102,76,,138,138,30,33,,,,0.1,"Corn, grain",0,120 - 160,30,40,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,LC34,,0,0,0,MIN,0.71,1.31,4.3,69,1.3,5.6,61,54,47,16,91,72,,82,82,34,37,,,,0.1,"Corn, grain",0.5,120 - 160,10,40,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,LC51,,0,0,0,MIN,0.46,1.26,4.2,71,1.2,5.6,83,66,49,14,153,109,,93,93,45,28,,,,0.1,"Corn, grain",0.5,120 - 160,0,20,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
SL026797,Cunningham Research Station,200 Cunningham Rd,,Kinston,NC,28501,CUNNINGHAM RESEARCH STATION,,Lenoir,LC52,,0,0,0,MIN,0.41,1.29,3.6,66,1.2,5.5,61,57,46,12,162,114,,114,114,37,35,,,,0.2,"Corn, grain",0.5,120 - 160,10,30,0,0,0,0,0,0,,3,,,,,,,,,,,,,,,,,,,3/5/2018
