REPORT#,GROWER,ADDRESS,ADDRESS 2,CITY,STATE,ZIP,FARM ,LAYERID,COUNTY,SAMPLE ID,LAST CROP,LIME MONTH,LIME YEAR,LIME IN TONNES,SOIL CLASS,HMA RESULT,VW RESULT,CATION EXCHANGE,BASE SAT.,AC,pH,P,K,Ca,Mg,Mn,Mn Avail Crop1,Mn Avail Crop2,Zn,Zn Avail,Cu,S,SS Result,NN Result,AM Result,Na,Crop 1,LIME CROP1,NIT CROP1,PHO CROP1,POT CROP1,Mg CROP1,S CROP1,Cu CROP1,Zn CROP1,B CROP1,Mn CROP1,Comment Crop1,Note CROP1,Crop 2,LIME CROP2,NIT CROP2,PHO CROP2,POT CROP2,Mg CROP2,Cu CROP2,Zn CROP2,B CROP2,Mn CROP2,Comment Crop2,Note CROP2,Rpt CoverType (Rpt Soil Notes),Narrative,Copy1,Copy2,Copy3,Copy4,Complete Date
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,K01,,3,2018,0.5,MIN,0.18,1.35,2.4,71,0.7,5.6,146,56,43,17,78,57,64,53,53,64,22,,,,0.1,"Vegetables, other",0, 80-100,0,100,0,25,0,0,0,0,,6,Sweetpotato,0, 60-90,0,40,0,0,0,0.5,0,,6,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,K02,,3,2018,0.4,MIN,0.32,1.33,3.1,69,1,5.7,181,49,44,17,130,95,88,60,60,92,24,,,,0.1,"Corn, grain",0.3,120 - 160,0,40,0,25,0,0,0,0,,3,"Vegetables, other",0, 80-100,0,110,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,K03,,0,0,0,MIN,0.22,1.33,2.6,77,0.6,5.9,148,52,47,20,77,63,56,61,61,63,22,,,,0.1,"Corn, grain",0,120 - 160,0,40,0,25,0,0,0,0,,3,"Vegetables, other",0, 80-100,0,110,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,K04,,0,0,0,MIN,0.13,1.19,3.1,87,0.4,6.4,76,86,48,25,57,38,45,52,52,88,21,,,,0.1,"Vegetables, other",0, 80-100,60,40,0,20,0,0,0,0,,6,Sweetpotato,0, 60-90,0,0,0,0,0,0.5,0,,6,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,K05,,0,0,0,MIN,0.27,1.34,3.1,77,0.7,5.9,132,74,49,15,95,67,74,82,82,158,25,,,,0.1,"Vegetables, other",0, 80-100,0,60,0,25,0,0,0,0,,6,Sweetpotato,0, 60-90,0,0,0,0,0,0.5,0,,6,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,K06,,0,0,0,MIN,0.41,1.26,3.7,78,0.8,5.9,229,63,54,15,142,95,102,130,130,162,27,,,,0.1,"Vegetables, other",0, 80-100,0,80,0,0,0,0,0,0,,6,Sweetpotato,0, 60-90,0,30,0,0,0,0.5,0,,6,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,K07,,0,0,0,MIN,0.32,1.37,3.1,79,0.6,6,226,59,53,17,112,77,84,129,129,62,28,,,,0.1,"Vegetables, other",0, 80-100,0,90,0,0,0,0,0,0,,6,Sweetpotato,0, 60-90,0,40,0,0,0,0.5,0,,6,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,K08,,0,0,0,MIN,0.22,1.39,2.9,78,0.6,6,200,65,49,17,83,60,67,119,119,53,29,,,,0.1,"Vegetables, other",0, 80-100,0,80,0,0,0,0,0,0,,6,Sweetpotato,0, 60-90,0,20,0,0,0,0.5,0,,6,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,K09,,0,0,0,MIN,0.18,1.31,3.1,80,0.6,6.1,91,83,48,19,55,42,49,57,57,56,23,,,,0.1,"Vegetables, other",0, 80-100,40,50,0,25,0,0,0,0,,6,Sweetpotato,0, 60-90,0,0,0,0,0,0.5,0,,6,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,L01,,3,2018,0.5,MIN,0.18,1.43,2,65,0.7,5.7,188,47,40,13,81,59,59,65,65,45,15,,,,0.1,"Vegetables, other",0, 80-100,0,120,0,25,0,0,0,0,,6,Soybean,0,0,0,50,0,0,0,0,0,,3,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,L02,,3,2018,0.4,MIN,0.13,1.46,1.8,64,0.6,5.6,217,31,41,15,74,54,54,60,60,50,15,,,,0.1,"Vegetables, other",0, 80-100,0,160,0,25,0,0,0,0,,6,Soybean,0,0,0,80,0,0,0,0,0,,3,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,L4A,,3,2018,0.5,MIN,0.09,1.28,4.6,90,0.4,6.4,51,92,49,31,45,31,31,55,55,44,20,,,,0.1,"Vegetables, other",0, 80-100,110,40,0,20,0,0,0,0,,6,Soybean,0,0,20,0,0,0,0,0,0,,3,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,L4B,,0,0,0,MIN,0.13,1.48,2.3,86,0.3,6.3,141,33,60,19,74,50,50,58,58,44,18,,,,0.1,"Vegetables, other",0, 80-100,0,150,0,25,0,0,0,0,,6,Soybean,0,0,0,70,0,0,0,0,0,,3,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,M08,,0,0,0,MIN,0.22,1.41,2,72,0.6,5.8,151,54,43,15,92,72,65,112,112,69,17,,,,0.1,Sweetpotato,0, 60-90,0,50,0,25,0,0,0.5,0,,6,"Vegetables, other",0, 80-100,0,100,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,M09,,0,0,0,MIN,0.18,1.42,2.2,72,0.6,5.8,132,61,41,17,73,61,54,86,86,48,18,,,,0.1,Sweetpotato,0, 60-90,0,30,0,25,0,0,0.5,0,,6,"Vegetables, other",0, 80-100,0,90,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,M11,,0,0,0,MIN,0.27,1.36,2.9,78,0.6,6,136,94,44,18,74,61,54,69,69,68,20,,,,0.1,Sweetpotato,0, 60-90,0,0,0,25,0,0,0.5,0,,6,"Vegetables, other",0, 80-100,0,30,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,M12,,0,0,0,MIN,0.18,1.38,2.4,74,0.6,5.7,114,84,39,17,64,55,48,70,70,58,18,,,,0.1,Sweetpotato,0, 60-90,0,0,0,25,0,0,0.5,0,,6,"Vegetables, other",0, 80-100,10,50,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,M14,,0,0,0,MIN,1.02,1.31,5.6,81,1.1,6,208,148,51,17,117,87,80,81,81,90,28,,,,0.1,Sweetpotato,0, 60-90,0,0,0,0,0,0,0.5,0,,6,"Vegetables, other",0, 80-100,0,0,0,0,0,0,0,,6,,,,,,,2/13/2019
SL023896,Horticultural Crops Research Station / Clinton,2450 Faison Hwy,,Clinton,NC,28328,Resstation,,Sampson,M15,,0,0,0,MIN,0.22,1.39,2.5,71,0.7,5.7,107,73,40,17,69,58,51,63,63,55,18,,,,0.1,Sweetpotato,0, 60-90,0,0,0,25,0,0,0.5,0,,6,"Vegetables, other",0, 80-100,20,70,0,0,0,0,0,,6,,,,,,,2/13/2019
